,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/hdd/0/temperature/0,/hdd/0/load/0
09/08/2015 16:48:50,2.30768919,5.384612,4.615384,1.53846145,3.46153975,46,45,46,41,49,798.192932,798.192932,798.192932,798.192932,8.715954,3.01329851,0.000421406672,1.88206232,99.77412,15.7962646,2.513256,13.3971863,38,44.574028
09/08/2015 16:48:51,0.7692337,3.8461566,11.5384579,2.30768919,4.6153903,45,43,47,42,49,798.192749,798.192749,798.192749,798.192749,8.71174,2.897592,0.000301004766,1.88717937,99.77409,15.6955185,2.49722672,13.4132156,38,44.574028
09/08/2015 16:48:52,3.8461566,4.615384,6.92307949,1.43589973,4.20513153,46,45,47,41,49,798.193054,798.193054,798.193054,798.193054,9.197863,3.420919,0.000782612362,1.9137882,99.77413,15.7965546,2.51330185,13.3971405,38,44.574028
09/08/2015 16:48:53,0.7692337,3.076923,1.53846145,3.8461566,2.30768919,45,46,48,44,50,3691.64478,3691.64478,3691.64478,3791.419,7.52915239,2.14285278,0.000361205719,1.84395516,99.77418,15.7749786,2.50986862,13.4005737,38,44.574028
09/08/2015 16:48:54,2.30768919,3.076923,2.30768919,4.615384,3.076923,46,43,47,41,48,798.192139,798.192139,798.192139,798.192139,6.87531,1.84943342,0.000361205719,1.80440307,99.77402,15.7965546,2.51330185,13.3971405,38,44.574028
09/08/2015 16:48:55,3.076923,6.153846,2.30768919,6.92307949,4.615384,45,45,46,41,48,798.1928,798.1928,798.1928,798.1928,9.109668,3.28883815,0.0004816076,1.91095877,99.7741,15.6959991,2.497303,13.4131393,38,44.574028
09/08/2015 16:48:56,0.7692337,8.4615345,5.384612,0.7692337,3.8461566,46,46,47,41,48,798.192749,798.192749,798.192749,798.192749,9.455764,3.558478,0.000301004766,1.92384183,99.77409,15.7989044,2.51367569,13.3967667,38,44.574028
09/08/2015 16:48:57,6.92307949,2.30768919,7.69230747,0,4.23076725,49,47,48,43,49,3392.32251,3691.645,3791.41919,3392.32251,10.957777,4.72216272,0.000541808549,1.94653761,99.77419,15.8015671,2.51409912,13.3963432,38,44.574028
09/08/2015 16:48:58,1.53846145,2.30768919,0,0.7692337,1.15385056,46,45,47,41,48,798.1922,798.1922,2095.25464,2095.25464,5.09360266,0.260068119,0.000361205719,1.73974729,99.774025,15.8014679,2.51408386,13.3963585,38,44.574028
09/08/2015 16:48:59,0.7692337,8.4615345,5.384612,0,3.65384817,44,44,46,41,47,798.1928,798.1928,798.1928,798.1928,9.016116,3.252838,0.0004816076,1.90259087,99.7741,15.7006226,2.49803925,13.4124031,38,44.574028
09/08/2015 16:49:00,3.8461566,6.153846,4.615384,4.615384,4.80769253,47,45,47,41,48,798.1926,798.1926,798.1926,798.1926,9.821725,3.89716887,0.000361205719,1.91156077,99.77408,15.80159,2.514103,13.3963394,38,44.574028
09/08/2015 16:49:01,7.69230747,6.92307949,3.8461566,3.076923,5.384612,46,46,46,41,48,1496.59509,798.184,798.184,798.184,9.535469,3.49574876,0.000421406672,1.91083837,99.773,15.8022614,2.51420975,13.3962326,38,44.574028
09/08/2015 16:49:02,2.30768919,4.615384,0.7692337,1.53846145,2.30769515,45,46,48,42,48,3192.80981,3691.68628,3691.68628,3392.36035,6.370525,1.10330284,0.000421406672,1.77183437,99.77531,15.8031693,2.51435471,13.3960876,38,44.574028
09/08/2015 16:49:03,2.30768919,2.30768919,2.30768919,3.8461566,2.692306,45,45,46,42,48,798.192139,798.192139,798.192139,798.192139,7.720471,2.155796,0.000361205719,1.84841,99.77402,15.7045593,2.49866486,13.4117775,38,44.574028
09/08/2015 16:49:04,8.4615345,3.8461566,3.8461566,1.53846145,4.42307568,47,44,47,40,48,798.1928,798.1928,798.1928,798.1928,9.943572,3.90312862,0.000421406672,1.91439021,99.7741,15.8056183,2.5147438,13.3956985,38,44.574028
09/08/2015 16:49:05,10.76923,9.230768,5.384612,4.615384,7.499999,46,43,47,43,48,798.1925,798.1925,798.1925,798.1925,9.624266,3.3736012,0.000361205719,1.90186846,99.77406,15.8082047,2.51515579,13.3952866,38,44.574028
09/08/2015 16:49:06,2.30768919,5.384612,3.076923,0.7692337,2.88461447,48,46,48,44,48,3691.64648,3691.64648,3791.42065,3791.42065,7.94905424,2.30966973,0.000602009532,1.85190165,99.77422,15.8089066,2.51526642,13.3951759,38,44.574028
09/08/2015 16:49:07,0.7692337,1.53846145,2.30768919,3.076923,1.92308426,45,45,46,42,46,798.1921,798.1921,798.1921,798.1921,6.261561,1.08271408,0.000361205719,1.79055691,99.77401,15.70945,2.499443,13.4109993,38,44.574028
09/08/2015 16:49:08,2.30768919,5.384612,6.153846,4.615384,4.615384,45,44,45,41,48,798.192932,798.192932,798.192932,798.192932,9.790481,3.84617853,0.000421406672,1.91595542,99.77412,15.8185654,2.51680374,13.3936386,38,44.574028
09/08/2015 16:49:09,4.615384,9.230768,2.30768919,1.53846145,4.42307568,45,44,47,41,48,798.192261,798.192261,798.192261,798.192261,9.551302,3.51669884,0.000361205719,1.91920638,99.77403,15.8192368,2.51691055,13.3935318,38,44.574028
09/08/2015 16:49:10,5.384612,3.076923,4.615384,2.30768919,3.8461566,51,48,48,42,51,3392.324,1197.29089,798.1939,798.1939,9.457931,3.514953,0.000541808549,1.91083837,99.77424,15.8214188,2.51725769,13.3931847,38,44.574028
09/08/2015 16:49:11,0.7692337,0,0,0.7692337,0.384616852,45,44,45,42,47,798.1915,798.1915,798.1915,798.1915,4.9747057,0.128468826,0.000421406672,1.73679745,99.77394,15.72496,2.50191116,13.4085312,38,44.574028
09/08/2015 16:49:12,5.384612,4.615384,6.92307949,2.30768919,4.80769253,46,44,46,41,47,798.193665,798.193665,798.193665,798.193665,9.093775,3.2588582,0.000361205719,1.89717281,99.77421,15.7841415,2.51132584,13.3991165,38,44.574028
09/08/2015 16:49:13,4.615384,3.8461566,4.615384,4.615384,4.42307568,45,43,46,41,47,798.1927,798.1927,1895.70764,1895.70764,9.65039349,3.61867929,0.000421406672,1.91944718,99.774086,15.8188782,2.51685333,13.393589,38,44.574028
09/08/2015 16:49:14,4.615384,7.69230747,6.153846,8.4615345,6.730771,45,45,46,41,46,798.1927,798.1927,798.1927,798.1927,10.86579,4.542463,0.000180602859,1.96598244,99.774086,15.8258057,2.51795578,13.3924866,38,44.574028
09/08/2015 16:49:15,1.53846145,4.615384,0.7692337,0.7692337,1.9230783,45,44,45,41,48,3392.32324,3791.42017,3691.646,3691.646,6.31176853,1.13472772,0.000301004766,1.78495824,99.7742157,15.7960052,2.513214,13.3972282,38,44.574028
09/08/2015 16:49:16,2.30768919,4.615384,4.615384,0,2.88461447,44,43,45,41,46,798.192139,798.192139,798.192139,798.192139,8.037369,2.48906851,0.000421406672,1.85876453,99.77402,15.8261414,2.51800919,13.3924332,38,44.574028
09/08/2015 16:49:17,3.8461566,5.384612,1.53846145,6.92307949,4.42307568,46,44,46,40,46,798.19165,798.19165,798.19165,798.19165,9.381596,3.38702583,0.000361205719,1.91577482,99.77396,15.807518,2.51504517,13.3953972,38,44.574028
09/08/2015 16:49:19,6.153846,4.615384,6.153846,1.53846145,4.615384,46,45,47,41,48,798.194,798.194,798.194,798.194,9.187387,3.23267078,0.0004816076,1.91119957,99.77425,15.826088,2.51800156,13.3924408,38,44.574028
09/08/2015 16:49:20,3.076923,4.615384,1.53846145,6.92307949,4.038465,46,46,48,45,48,3691.64551,3891.194,3691.64551,3691.64551,8.676342,2.96838856,0.000361205719,1.87050378,99.77421,15.8011551,2.51403427,13.3964081,38,44.574028
09/08/2015 16:49:21,4.615384,2.30768919,1.53846145,0,2.11538076,44,44,46,41,46,798.191956,798.191956,798.191956,798.191956,6.11334658,0.988680243,0.000361205719,1.77634943,99.7739944,15.82856,2.51839447,13.3920479,38,44.574028
09/08/2015 16:49:22,0.7692337,3.076923,10.76923,4.615384,4.80769253,45,45,45,40,47,798.192932,798.192932,798.192932,798.192932,8.838523,2.95303726,0.000361205719,1.890069,99.77412,15.8092117,2.515316,13.3951263,38,44.574028
09/08/2015 16:49:23,4.615384,5.384612,6.153846,3.076923,4.807687,46,44,46,41,47,798.1926,798.1926,798.1926,798.1926,9.054163,3.08222842,0.000602009532,1.88982821,99.77408,15.8292389,2.51850128,13.3919411,38,44.574028
09/08/2015 16:49:24,1.53846145,3.8461566,3.8461566,4.615384,3.46153975,45,45,49,45,49,3392.32324,3691.64575,3691.64575,3392.32324,8.05561,2.41592431,0.000361205719,1.85268426,99.77421,15.80629,2.51485062,13.3955917,38,44.574028
09/08/2015 16:49:25,1.53846145,1.53846145,3.8461566,0.7692337,1.9230783,45,43,46,40,47,798.1921,798.1921,798.1921,798.1921,6.0715065,0.9119842,0.000361205719,1.77767384,99.77401,15.8305359,2.51870728,13.3917351,38,44.574028
09/08/2015 16:49:26,6.153846,5.384612,0.7692337,6.153846,4.615384,45,43,45,41,47,798.192566,798.192566,798.192566,798.192566,9.688802,3.565642,0.000722411438,1.91330659,99.77407,15.8193817,2.51693344,13.3935089,38,44.574028
09/08/2015 16:49:27,5.384612,2.30768919,3.076923,3.8461566,3.65384221,45,45,46,40,47,798.1931,798.1931,798.1931,798.1931,9.361248,3.405929,0.000361205719,1.9136678,99.77414,15.8357086,2.51953125,13.3909111,38,44.574028
09/08/2015 16:49:28,4.615384,5.384612,3.8461566,4.615384,4.61537838,48,45,47,46,49,3791.418,3691.6438,3691.6438,3392.32129,9.028638,3.13665,0.000361205719,1.89470458,99.7741547,15.8364487,2.51964951,13.3907928,38,44.574028
09/08/2015 16:49:29,0,0.7692337,0,2.30768919,0.7692337,45,43,45,40,47,798.1924,798.1924,798.1924,798.1924,4.857675,0.08789339,0.00120401906,1.736075,99.77405,15.834343,2.51931381,13.3911285,38,44.574028
09/08/2015 16:49:30,4.615384,3.8461566,3.8461566,3.8461566,4.038459,45,44,45,39,46,798.1928,798.1928,798.1928,798.1928,9.464131,3.50158834,0.0004816076,1.91095877,99.7741,15.81945,2.516945,13.3934975,38,44.574028
09/08/2015 16:49:31,1.53846145,5.384612,3.8461566,6.153846,4.23076725,46,44,44,41,47,798.1921,798.1921,798.1921,1895.70618,9.195635,3.26939321,0.000361205719,1.90752733,99.77401,15.8383636,2.51995468,13.3904877,38,44.574028
09/08/2015 16:49:32,5.384612,5.384612,3.8461566,6.153846,5.19230366,46,45,47,40,48,798.193665,798.193665,798.193665,798.193665,10.3528175,4.47407436,0.000602009532,1.921795,99.77421,15.8422318,2.52056885,13.3898735,38,44.574028
09/08/2015 16:49:33,3.076923,3.076923,0.7692337,1.53846145,2.11538672,46,48,47,42,48,3691.64453,3691.64453,3691.64453,3392.322,7.06987953,1.91824317,0.000361205719,1.79501176,99.77418,15.8495407,2.52173233,13.38871,38,44.574028
09/08/2015 16:49:34,5.384612,4.615384,2.30768919,0.7692337,3.26923132,45,43,44,40,47,798.192,798.192,798.192,798.192,7.738471,2.21846533,0.000301004766,1.84503877,99.774,15.8048553,2.51462173,13.3958206,38,44.574028
09/08/2015 16:49:35,3.076923,4.615384,2.30768919,7.69230747,4.423082,45,44,45,40,48,798.1929,798.1929,798.1929,798.1929,9.573155,3.63378954,0.000421406672,1.92348063,99.77411,15.8476257,2.52142715,13.3890152,38,44.574028
09/08/2015 16:49:36,6.153846,5.384612,1.53846145,2.30768919,3.8461566,46,44,46,40,47,798.192932,798.192932,798.192932,798.192932,9.377321,3.39882541,0.000361205719,1.913728,99.77412,15.84684,2.52130127,13.3891411,38,44.574028
09/08/2015 16:49:37,2.30768919,6.92307949,3.076923,2.30768919,3.65384817,45,44,52,44,52,3392.32153,3791.41821,3691.644,3691.644,9.374973,3.5956223,0.0004816076,1.90632331,99.77416,15.8427048,2.52064514,13.3897972,38,44.574028
09/08/2015 16:49:38,3.8461566,8.4615345,4.615384,2.30768919,4.80769253,44,43,44,39,46,798.192139,798.192139,798.192139,798.192139,5.95826864,0.693454742,0.000361205719,1.78718567,99.77402,15.7460632,2.505268,13.4051743,38,44.574028
09/08/2015 16:49:39,3.8461566,6.92307949,6.153846,0.7692337,4.423082,45,44,45,39,46,798.1929,798.1929,798.1929,798.1929,9.010277,3.18071723,0.000421406672,1.91119957,99.77411,15.8494186,2.52171326,13.3887291,38,44.574028
09/08/2015 16:49:40,6.92307949,7.69230747,2.30768919,0.7692337,4.423082,45,43,45,39,46,798.1927,798.1927,798.1927,798.1927,9.16722,3.312738,0.000301004766,1.90824974,99.774086,15.8528976,2.52226639,13.388176,38,44.574028
09/08/2015 16:49:41,0,3.076923,5.384612,6.153846,3.65384817,45,45,46,42,47,1197.28992,798.1933,798.1933,798.1933,9.096304,3.26132631,0.000421406672,1.90861094,99.77416,15.7530441,2.50637817,13.4040642,38,44.574028
09/08/2015 16:49:42,1.53846145,1.53846145,0.7692337,0,0.9615421,44,43,44,40,46,798.192261,2095.25464,2095.25464,3392.31714,5.082044,0.263981164,0.000361205719,1.74046969,99.77403,15.7840347,2.51131058,13.3991318,38,44.574028
09/08/2015 16:49:43,3.076923,5.384612,4.615384,6.92307949,5.000001,44,42,45,40,46,798.193,798.193,798.193,798.193,8.930931,3.21503186,0.000361205719,1.90198886,99.7741241,15.7529449,2.506363,13.4040794,38,44.574028
09/08/2015 16:49:44,3.8461566,9.230768,0.7692337,3.8461566,4.42307568,44,43,46,41,46,798.1927,798.1927,798.1927,798.1927,9.406399,3.46847773,0.000421406672,1.91746044,99.774086,15.8531113,2.52230072,13.3881416,38,44.574028
09/08/2015 16:49:45,3.076923,6.92307949,3.8461566,4.615384,4.615384,43,44,46,40,47,798.193,798.193,798.193,798.193,9.160899,3.18553329,0.000361205719,1.89584839,99.7741241,15.7611694,2.50767136,13.402771,38,44.574028
09/08/2015 16:49:46,2.30768919,5.384612,4.615384,2.30768919,3.65384817,45,48,48,40,48,3691.64453,3691.64453,3691.64453,3392.322,7.654551,2.03364825,0.000541808549,1.8139149,99.77418,15.904953,2.530548,13.3798943,38,44.574028
09/08/2015 16:49:47,4.615384,4.615384,2.30768919,0,2.88461447,44,43,44,39,45,798.1922,798.1922,798.1922,798.1922,7.687842,2.13135457,0.000361205719,1.84341335,99.774025,15.7734909,2.509632,13.40081,38,44.574028
09/08/2015 16:49:48,1.53846145,5.384612,6.92307949,3.076923,4.23077345,43,42,44,39,45,798.1929,798.1929,798.1929,798.1929,9.363415,3.40598917,0.0001204019,1.91216278,99.77411,15.8755112,2.52586365,13.3845787,38,44.574028
09/08/2015 16:49:49,5.384612,8.4615345,3.8461566,1.53846145,4.80769253,45,44,46,39,47,798.192749,798.192749,798.192749,798.192749,10.3421021,4.21761847,0.000421406672,1.93612278,99.77409,15.7772064,2.51022339,13.400219,38,44.574028
09/08/2015 16:49:50,2.30768919,3.8461566,3.076923,6.153846,3.84615064,48,45,45,42,49,3691.64453,3691.64453,3392.322,3392.322,9.465636,3.47678542,0.000602009532,1.91842377,99.77418,15.8776627,2.526207,13.3842354,38,44.574028
09/08/2015 16:49:51,2.30768919,0.7692337,0,0,0.7692337,45,42,45,38,45,798.192261,798.192261,1696.15857,1696.15857,5.14730167,0.167178035,0.000361205719,1.73944628,99.77403,15.7754517,2.509945,13.4004974,38,44.574028
09/08/2015 16:49:52,2.30768919,5.384612,4.615384,5.384612,4.42307568,45,44,45,38,45,798.193054,798.193054,798.193054,798.193054,9.36167,3.4397018,0.000301004766,1.90216947,99.77413,15.87429,2.525669,13.3847733,38,44.574028
09/08/2015 16:49:53,3.076923,6.92307949,4.615384,3.076923,4.423082,44,43,44,40,46,798.1927,798.1927,798.1927,798.1927,9.37352848,3.38600254,0.000361205719,1.91023636,99.774086,15.7739944,2.50971222,13.40073,38,44.574028
09/08/2015 16:49:54,6.92307949,3.076923,7.69230747,4.60373163,5.574006,45,44,46,40,47,798.192749,798.192749,798.192749,798.192749,9.179441,3.215092,0.000421406672,1.913427,99.77409,15.87397,2.52561951,13.3848228,38,44.574028
09/08/2015 16:49:55,0.7692337,4.615384,0.7692337,0.7692337,1.73076987,44,44,47,40,47,3392.322,3791.419,3691.64478,3691.64478,6.389669,1.25518978,0.000361205719,1.77460361,99.77418,15.8293839,2.51852417,13.3919182,38,44.574028
09/08/2015 16:49:56,1.53846145,5.384612,6.92307949,1.53846145,3.8461566,44,42,45,40,45,798.192261,798.192261,798.192261,798.192261,8.492548,2.825291,0.000421406672,1.86731315,99.77403,15.8743362,2.52567673,13.3847656,38,44.574028
09/08/2015 16:49:57,2.30768919,7.69230747,2.30768919,5.384612,4.42307568,44,42,44,40,44,798.192749,798.192749,798.192749,798.192749,9.40688,3.41255116,0.000361205719,1.910417,99.77409,15.7744217,2.509781,13.4006615,38,44.5740356
09/08/2015 16:49:58,4.615384,8.4615345,2.30768919,0.7692337,4.038459,45,44,45,40,46,798.192749,798.192749,798.192749,798.192749,9.332652,3.377454,0.000421406672,1.91107917,99.77409,15.8757248,2.525898,13.3845444,38,44.5740356
09/08/2015 16:49:59,0.7692337,5.384612,2.30768919,3.8461566,3.076923,44,44,46,43,47,3691.64575,3691.64575,3392.32324,3891.194,7.8774147,2.3150878,0.000301004766,1.84949362,99.77421,15.8571167,2.52293777,13.3875046,38,44.5740356
09/08/2015 16:50:00,3.8461566,3.8461566,1.53846145,0,2.30769515,45,43,44,38,45,798.1921,798.1921,798.1921,798.1921,6.5501647,1.277404,0.000301004766,1.799888,99.77401,15.8792267,2.526455,13.3839874,38,44.5740356
09/08/2015 16:50:01,2.30768919,6.92307949,3.076923,3.8461566,4.038459,44,44,44,39,44,798.192749,798.192749,798.192749,798.192749,9.478158,3.45065832,0.0004816076,1.909514,99.77409,15.7773514,2.51024628,13.4001961,38,44.5740356
09/08/2015 16:50:02,3.8461566,7.69230747,3.076923,3.8461566,4.615384,44,43,45,38,45,798.1929,798.1929,798.1929,798.1929,9.293582,3.28119254,0.000421406672,1.90849054,99.77411,15.8797531,2.52653885,13.3839035,38,44.5740356
09/08/2015 16:50:03,6.153846,7.69230747,3.8461566,2.30768919,5.000001,47,47,47,40,47,3691.64526,3691.64526,3791.41943,3392.32275,9.940803,3.74040556,0.000361205719,1.89789522,99.77419,15.876976,2.52609634,13.384346,38,44.5740356
09/08/2015 16:50:04,1.53846145,1.53846145,0,2.30768919,1.346159,44,43,44,39,44,798.1921,798.1921,798.1921,798.1921,5.17120171,0.147672936,0.000361205719,1.7406503,99.77401,15.8753891,2.52584457,13.3845978,38,44.5740356
09/08/2015 16:50:05,6.153846,5.384612,3.8461566,5.384612,5.19230366,44,42,44,39,44,798.1926,798.1926,798.1926,798.1926,9.536674,3.52903986,0.000541808549,1.91270459,99.77408,15.7837753,2.51126862,13.3991737,38,44.5740356
09/08/2015 16:50:06,3.8461566,4.615384,8.4615345,1.53846145,4.6153903,44,42,45,39,45,798.1928,1696.15967,1696.15967,1696.15967,9.537938,3.44560146,0.000421406672,1.91125977,99.7741,15.8815765,2.52682877,13.3836136,38,44.5740356
09/08/2015 16:50:07,6.92307949,7.69230747,4.615384,0,4.80769253,45,44,46,40,46,798.193,798.193,798.193,798.193,9.573517,3.63083982,0.000421406672,1.90969455,99.7741241,15.8805923,2.52667236,13.38377,38,44.5740356
09/08/2015 16:50:08,4.615384,3.076923,3.8461566,1.53846145,3.26923132,44,43,45,39,45,3691.64526,3791.41943,3691.64526,3691.64526,6.524639,1.20359766,0.000361205719,1.794771,99.77419,15.8897476,2.52812958,13.3823128,38,44.5740356
09/08/2015 16:50:09,4.615384,3.8461566,3.8461566,0.7692337,3.26923132,44,43,45,40,46,798.1922,798.1922,798.1922,798.1922,8.21454048,2.528741,0.000361205719,1.86544693,99.774025,15.7872086,2.511814,13.3986282,38,44.5740356
09/08/2015 16:50:10,2.30768919,8.4615345,4.615384,3.8461566,4.807687,45,43,45,39,45,798.192444,798.192444,798.192444,798.192444,9.620714,3.52061176,0.000421406672,1.913126,99.7740555,15.8870163,2.5276947,13.3827477,38,44.5740356
09/08/2015 16:50:11,6.92307949,6.92307949,3.8461566,2.30768919,5.000001,44,44,46,39,46,798.1932,798.1932,798.1932,798.1932,9.818414,3.81204462,0.00126422,1.90999556,99.77415,15.8814316,2.52680588,13.3836365,38,44.5740356
09/08/2015 16:50:12,0.7692337,3.076923,6.153846,4.615384,3.65384221,45,44,49,41,49,3392.32227,3891.193,3691.64478,3691.64478,8.988363,3.15579414,0.000361205719,1.90150726,99.7741852,15.8845673,2.5273056,13.3831367,38,44.5740356
09/08/2015 16:50:13,0.7692337,0.7692337,2.30768919,0.7692337,1.15385056,44,43,45,39,45,798.192261,798.192261,798.192261,798.192261,5.21900129,0.2913124,0.000361205719,1.745948,99.77403,15.7874908,2.51186,13.3985825,38,44.5740356
09/08/2015 16:50:14,3.8461566,6.153846,10.76923,3.076923,5.96153736,44,42,44,39,45,798.192566,798.192566,798.192566,798.192566,10.987998,4.7752,0.000301004766,1.96827006,99.77407,15.8981171,2.529461,13.3809814,38,44.5740356
09/08/2015 16:50:15,0.7692337,7.69230747,4.615384,4.615384,4.42307568,45,43,45,39,46,798.192932,798.192932,798.192932,798.192932,9.421148,3.53764868,0.000361205719,1.90560091,99.77412,15.8794861,2.526497,13.3839455,38,44.5740356
09/08/2015 16:50:16,7.69230747,8.4615345,3.8461566,5.384612,6.346154,46,44,46,39,48,798.192932,798.192932,798.192932,798.192932,9.597356,3.454451,0.000301004766,1.90385509,99.77412,15.8973312,2.529335,13.3811073,38,44.5740356
09/08/2015 16:50:17,1.53846145,2.30768919,0.7692337,0.7692337,1.346153,43,42,44,39,46,1895.70923,3392.32178,3392.32178,3691.64429,5.52229357,0.508276641,0.000361205719,1.76310527,99.77417,15.8312225,2.518818,13.3916245,38,44.5740356
09/08/2015 16:50:18,5.384612,4.615384,0,3.076923,3.26923132,44,41,45,39,46,798.1922,798.1922,798.1922,798.1922,8.534509,2.835585,0.000301004766,1.88386834,99.774025,15.8967743,2.52924728,13.3811951,38,44.5740356
09/08/2015 16:50:19,6.92307949,5.384612,3.8461566,4.615384,5.19230366,44,42,44,39,46,798.1928,798.1928,798.1928,798.1928,9.076317,3.2182827,0.0004816076,1.91089857,99.7741,15.8402863,2.52025986,13.3901825,38,44.5740356
09/08/2015 16:50:20,1.53846145,3.8461566,1.53846145,8.4615345,3.8461566,45,42,45,40,45,798.193054,798.193054,798.193054,798.193054,9.252044,3.326524,0.000301004766,1.90987515,99.77413,15.8973312,2.529335,13.3811073,38,44.5740356
09/08/2015 16:50:21,4.615384,4.615384,0,0.7692337,2.49999762,49,45,44,39,49,3392.3208,3691.64331,3392.3208,3891.19165,7.46022224,2.01035047,0.0004816076,1.83480453,99.77415,15.8797531,2.52653885,13.3839035,38,44.5740356
09/08/2015 16:50:22,4.615384,3.076923,2.30768919,4.615384,3.65384221,44,42,44,39,44,798.192139,798.192139,798.192139,798.192139,7.173786,1.68255639,0.000180602859,1.81289148,99.77402,15.90023,2.5297966,13.3806458,38,44.5740356
09/08/2015 16:50:23,3.076923,7.69230747,7.69230747,0.7692337,4.80769253,44,41,44,38,46,798.193054,798.193054,798.193054,798.193054,9.396465,3.32249045,0.000361205719,1.88844359,99.77413,15.7999115,2.513836,13.3966064,38,44.5740356
09/08/2015 16:50:24,4.615384,3.8461566,6.153846,5.384612,5.000001,44,42,46,39,46,798.1926,798.1926,798.1926,798.1926,9.544138,3.48960829,0.000421406672,1.91740024,99.77408,15.9008255,2.529892,13.38055,38,44.5740356
09/08/2015 16:50:25,6.153846,6.153846,3.8461566,8.4615345,6.153846,44,42,47,50,50,3691.64478,3791.419,3392.32227,3392.32227,10.3215132,4.19311666,0.000301004766,1.92697227,99.7741852,15.9021683,2.53010559,13.3803368,38,44.5740356
09/08/2015 16:50:26,1.53846145,0.7692337,1.53846145,1.6951561,1.38533115,43,43,43,38,44,798.192261,798.192261,798.192261,798.192261,5.040987,0.12395376,0.000301004766,1.73842287,99.77403,15.90004,2.529766,13.3806763,38,44.5740356
09/08/2015 16:50:27,8.4615345,5.384612,6.153846,3.076923,5.769229,44,42,44,39,46,798.192932,798.192932,798.192932,798.192932,9.506994,3.41291237,0.000361205719,1.914932,99.77412,15.8040085,2.51448822,13.3959541,38,44.5740356
09/08/2015 16:50:28,7.69230747,4.615384,6.92307949,3.8461566,5.769229,43,42,46,40,46,798.192566,798.192566,798.192566,798.192566,10.3539019,4.2838397,0.000421406672,1.92323983,99.77407,15.9091492,2.53121567,13.3792267,38,44.5740356
09/08/2015 16:50:29,9.230768,7.69230747,3.076923,1.53846145,5.384612,45,43,46,39,47,798.193054,798.193054,798.193054,798.193054,9.240424,3.23315239,0.000361205719,1.88663757,99.77413,15.9089508,2.53118515,13.3792572,38,44.5740356
09/08/2015 16:50:30,5.384612,3.076923,1.53846145,0.7692337,2.692306,44,41,44,39,45,798.193054,2095.25659,2095.25659,2095.25659,5.558474,0.419299632,0.000421406672,1.74040949,99.77413,15.9002991,2.529808,13.3806343,38,44.5740356
09/08/2015 16:50:32,5.384612,3.076923,3.8461566,3.076923,3.8461566,44,42,45,38,45,798.1924,798.1924,798.1924,798.1924,8.679954,2.90903044,0.0004816076,1.88471115,99.77405,15.8089752,2.51527786,13.3951645,38,44.5740356
09/08/2015 16:50:33,6.92307949,4.615384,3.076923,6.153846,5.19230938,43,42,46,40,46,798.193054,798.193054,798.193054,798.193054,9.747979,3.67093372,0.000361205719,1.92534685,99.77413,15.9105148,2.531433,13.3790092,38,44.5740356
09/08/2015 16:50:34,10.0000019,6.92307949,4.615384,5.384612,6.730771,44,43,44,39,45,798.192749,798.192749,798.192749,798.192749,9.600306,3.4732337,0.000421406672,1.91451061,99.77409,15.91227,2.53171158,13.3787308,38,44.5740356
09/08/2015 16:50:35,0.7692337,3.8461566,5.384612,0.7692337,2.692312,44,43,48,41,48,3691.64453,3691.64453,3392.322,3691.64453,7.555219,2.11245131,0.000301004766,1.84443676,99.77418,15.9116669,2.53161621,13.3788261,38,44.5740356
09/08/2015 16:50:36,5.384612,3.8461566,0.7692337,1.53846145,2.88461447,43,42,43,39,44,798.1922,798.1922,798.1922,798.1922,6.84557056,1.44680941,0.000361205719,1.802898,99.774025,15.8116379,2.51570129,13.3947411,38,44.5740356
09/08/2015 16:50:37,2.30768919,5.384612,3.8461566,8.4615345,5.000001,43,43,44,39,45,798.1926,798.1926,798.1926,798.1926,9.417114,3.3506043,0.000602009532,1.91228318,99.77408,15.9115219,2.53159332,13.378849,38,44.5740356
09/08/2015 16:50:38,7.69230747,6.92307949,4.615384,2.30768919,5.384618,44,43,46,39,46,798.1932,798.1932,798.1932,798.1932,9.875605,3.78110123,0.000602009532,1.9233,99.77415,15.9124832,2.531746,13.3786964,38,44.5740356
09/08/2015 16:50:39,6.153846,6.92307949,10.0000019,3.076923,6.53846264,45,50,47,40,50,3691.6438,3791.418,3691.6438,3691.6438,9.132605,3.04279685,0.000361205719,1.88567436,99.7741547,15.9101563,2.531376,13.3790665,38,44.5740356
09/08/2015 16:50:40,1.53846145,1.53846145,2.30768919,0.7692337,1.53846741,43,41,43,39,45,798.191956,798.191956,798.191956,798.191956,5.32037926,0.41207552,0.000361205719,1.754918,99.7739944,15.8138428,2.51605225,13.39439,38,44.5740356
